File,Mode,Chunks,Time (s),Outcome
856399094_1922_062_32.txt,parallel,7,148.21,✅ success
856399094_1922_063_08.txt,parallel,6,51.72,✅ success
856399094_1922_063_09.txt,parallel,6,90.5,✅ success
856399094_1922_063_10.txt,parallel,6,80.93,✅ success
856399094_1922_063_18.txt,parallel,6,82.08,✅ success
856399094_1922_063_19.txt,parallel,6,112.87,✅ success
856399094_1922_063_20.txt,parallel,7,65.96,✅ success
856399094_1922_063_21.txt,parallel,7,137.5,✅ success
856399094_1922_063_22.txt,parallel,7,86.78,✅ success
856399094_1922_063_23.txt,parallel,7,84.62,✅ success
856399094_1922_063_24.txt,parallel,6,85.57,✅ success
856399094_1922_063_25.txt,parallel,6,102.21,✅ success
856399094_1922_063_26.txt,parallel,7,89.25,✅ success
856399094_1922_063_27.txt,parallel,6,97.18,✅ success
856399094_1922_063_28.txt,parallel,7,68.21,✅ success
856399094_1922_063_29.txt,parallel,7,118.15,✅ success
856399094_1922_063_30.txt,parallel,7,135.84,✅ success
856399094_1922_063_31.txt,parallel,6,105.7,✅ success
856399094_1922_063_32.txt,parallel,7,135.56,✅ success
856399094_1922_063_33.txt,parallel,7,144.36,✅ success
856399094_1922_063_34.txt,parallel,7,161.09,✅ success
856399094_1922_064_11.txt,parallel,7,12.63,✅ success
856399094_1922_064_12.txt,parallel,6,40.85,✅ success
856399094_1922_064_13.txt,parallel,7,86.51,✅ success
856399094_1922_064_14.txt,parallel,9,96.07,✅ success
856399094_1922_064_22.txt,parallel,6,99.9,✅ success
856399094_1922_064_25.txt,parallel,9,573.31,"❌ failed chunks [6, 7, 8, 9]"
856399094_1922_064_26.txt,parallel,7,83.8,✅ success
856399094_1922_064_27.txt,parallel,7,274.54,✅ success
856399094_1922_064_28.txt,parallel,7,74.86,✅ success
856399094_1922_064_29.txt,parallel,6,94.02,✅ success
856399094_1922_064_30.txt,parallel,7,169.45,✅ success
856399094_1922_064_31.txt,parallel,6,149.43,✅ success
856399094_1922_064_32.txt,parallel,6,69.11,✅ success
856399094_1922_064_33.txt,parallel,6,105.77,✅ success
856399094_1922_064_34.txt,parallel,7,143.03,✅ success
856399094_1922_064_35.txt,parallel,6,128.95,✅ success
856399094_1922_064_36.txt,parallel,6,132.45,✅ success
856399094_1922_064_37.txt,parallel,7,130.83,✅ success
856399094_1922_064_38.txt,parallel,7,148.21,✅ success
856399094_1922_065_12.txt,parallel,7,96.8,✅ success
856399094_1922_065_13.txt,parallel,7,86.94,✅ success
856399094_1922_065_20.txt,parallel,6,81.35,✅ success
856399094_1922_065_21.txt,parallel,6,91.72,✅ success
856399094_1922_065_22.txt,parallel,6,87.52,✅ success
856399094_1922_065_23.txt,parallel,8,137.44,✅ success
856399094_1922_065_24.txt,parallel,7,102.69,✅ success
856399094_1922_065_25.txt,parallel,7,122.91,✅ success
856399094_1922_065_27.txt,parallel,7,149.94,✅ success
856399094_1922_065_28.txt,parallel,7,160.74,✅ success
856399094_1922_065_29.txt,parallel,6,173.03,✅ success
856399094_1922_065_30.txt,parallel,7,155.66,✅ success
856399094_1922_065_31.txt,parallel,7,126.4,✅ success
856399094_1922_065_32.txt,parallel,7,113.85,✅ success
856399094_1922_066_12.txt,parallel,7,24.96,✅ success
856399094_1922_066_14.txt,parallel,7,65.09,✅ success
856399094_1922_066_15.txt,parallel,7,87.07,✅ success
856399094_1922_066_16.txt,parallel,7,96.61,✅ success
856399094_1922_066_26.txt,parallel,6,79.38,✅ success
856399094_1922_066_27.txt,parallel,6,61.97,✅ success
856399094_1922_066_28.txt,parallel,8,184.24,✅ success
856399094_1922_066_29.txt,parallel,7,164.66,✅ success
856399094_1922_066_30.txt,parallel,7,171.54,✅ success
856399094_1922_066_31.txt,parallel,6,92.86,✅ success
856399094_1922_066_32.txt,parallel,7,103.51,✅ success
856399094_1922_066_33.txt,parallel,7,88.13,✅ success
856399094_1922_066_34.txt,parallel,7,143.89,✅ success
856399094_1922_066_35.txt,parallel,7,184.75,✅ success
856399094_1922_066_36.txt,parallel,7,147.65,✅ success
856399094_1922_066_37.txt,parallel,7,143.33,✅ success
856399094_1922_066_38.txt,parallel,7,132.05,✅ success
856399094_1922_066_39.txt,parallel,6,186.46,✅ success
856399094_1922_066_40.txt,parallel,6,124.22,✅ success
856399094_1922_067_08.txt,parallel,7,57.8,✅ success
856399094_1922_067_09.txt,parallel,7,91.45,✅ success
856399094_1922_067_10.txt,parallel,7,76.82,✅ success
856399094_1922_067_15.txt,parallel,6,55.15,✅ success
856399094_1922_067_30.txt,parallel,5,37.84,✅ success
856399094_1922_067_31.txt,parallel,7,111.8,✅ success
856399094_1922_067_32.txt,parallel,7,113.99,✅ success
856399094_1922_067_33.txt,parallel,6,81.94,✅ success
856399094_1922_067_34.txt,parallel,8,103.01,✅ success
856399094_1922_067_35.txt,parallel,5,86.9,✅ success
856399094_1922_067_36.txt,parallel,7,136.17,✅ success
856399094_1922_067_37.txt,parallel,7,144.11,✅ success
856399094_1922_067_38.txt,parallel,7,155.95,✅ success
856399094_1922_067_39.txt,parallel,7,128.33,✅ success
856399094_1922_067_40.txt,parallel,6,143.19,✅ success
856399094_1922_068_09.txt,parallel,5,65.92,✅ success
856399094_1922_068_10.txt,parallel,7,121.69,✅ success
856399094_1922_068_11.txt,parallel,8,122.73,✅ success
856399094_1922_068_12.txt,parallel,8,117.6,✅ success
856399094_1922_068_16.txt,parallel,4,35.79,✅ success
856399094_1922_068_22.txt,parallel,5,90.41,✅ success
856399094_1922_068_23.txt,parallel,6,178.79,✅ success
856399094_1922_068_24.txt,parallel,6,47.54,✅ success
856399094_1922_068_25.txt,parallel,8,109.64,✅ success
856399094_1922_068_26.txt,parallel,7,152.64,✅ success
856399094_1922_068_27.txt,parallel,7,170.66,✅ success
856399094_1922_068_28.txt,parallel,5,93.66,✅ success
856399094_1922_068_29.txt,parallel,8,148.32,✅ success
856399094_1922_068_30.txt,parallel,7,168.43,✅ success
856399094_1922_068_31.txt,parallel,6,147.89,✅ success
856399094_1922_068_32.txt,parallel,7,140.94,✅ success
856399094_1922_068_33.txt,parallel,7,150.49,✅ success
856399094_1922_068_34.txt,parallel,7,118.25,✅ success
856399094_1922_068_35.txt,parallel,6,113.48,✅ success
856399094_1922_068_36.txt,parallel,7,110.7,✅ success
856399094_1922_069_08.txt,parallel,7,94.69,✅ success
856399094_1922_069_09.txt,parallel,7,77.55,✅ success
856399094_1922_069_18.txt,parallel,6,90.47,✅ success
856399094_1922_069_19.txt,parallel,6,96.62,✅ success
856399094_1922_069_20.txt,parallel,7,154.98,✅ success
856399094_1922_069_21.txt,parallel,7,111.64,✅ success
856399094_1922_069_22.txt,parallel,7,89.21,✅ success
856399094_1922_069_23.txt,parallel,6,124.12,✅ success
856399094_1922_069_24.txt,parallel,6,108.15,✅ success
856399094_1922_069_25.txt,parallel,7,123.64,✅ success
856399094_1922_069_26.txt,parallel,7,130.09,✅ success
856399094_1922_069_27.txt,parallel,6,129.77,✅ success
856399094_1922_069_28.txt,parallel,7,130.55,✅ success
856399094_1922_069_29.txt,parallel,7,127.96,✅ success
856399094_1922_069_30.txt,parallel,7,140.7,✅ success
856399094_1922_070_09.txt,parallel,6,90.22,✅ success
856399094_1922_070_10.txt,parallel,6,59.82,✅ success
856399094_1922_070_11.txt,parallel,7,86.41,✅ success
856399094_1922_070_17.txt,parallel,6,72.58,✅ success
856399094_1922_070_18.txt,parallel,5,83.63,✅ success
856399094_1922_070_22.txt,parallel,8,100.15,✅ success
856399094_1922_070_23.txt,parallel,6,101.97,✅ success
856399094_1922_070_24.txt,parallel,6,108.04,✅ success
856399094_1922_070_25.txt,parallel,7,70.14,✅ success
856399094_1922_070_26.txt,parallel,7,68.65,✅ success
856399094_1922_070_27.txt,parallel,7,123.5,✅ success
856399094_1922_070_28.txt,parallel,7,82.16,✅ success
856399094_1922_070_29.txt,parallel,7,166.37,✅ success
856399094_1922_070_30.txt,parallel,7,152.04,✅ success
856399094_1922_070_31.txt,parallel,6,123.9,✅ success
856399094_1922_070_32.txt,parallel,7,180.36,✅ success
856399094_1922_070_33.txt,parallel,7,144.46,✅ success
856399094_1922_070_34.txt,parallel,7,118.12,✅ success
856399094_1922_071_08.txt,parallel,7,128.35,❌ parse failed
856399094_1922_071_09.txt,parallel,7,76.26,✅ success
856399094_1922_071_18.txt,parallel,6,92.04,✅ success
856399094_1922_071_19.txt,parallel,7,148.35,✅ success
856399094_1922_071_20.txt,parallel,7,105.36,✅ success
856399094_1922_071_21.txt,parallel,7,73.63,✅ success
856399094_1922_071_22.txt,parallel,7,101.88,✅ success
856399094_1922_071_23.txt,parallel,7,88.42,✅ success
856399094_1922_071_24.txt,parallel,7,145.18,✅ success
856399094_1922_071_25.txt,parallel,6,118.77,✅ success
856399094_1922_071_27.txt,parallel,7,137.31,✅ success
856399094_1922_071_28.txt,parallel,6,115.19,✅ success
856399094_1922_071_29.txt,parallel,7,108.12,✅ success
856399094_1922_071_30.txt,parallel,7,138.1,✅ success
856399094_1922_072_08.txt,parallel,7,162.07,✅ success
856399094_1922_072_09.txt,parallel,7,119.58,✅ success
856399094_1922_072_10.txt,parallel,6,98.98,✅ success
856399094_1922_072_11.txt,parallel,8,87.13,✅ success
856399094_1922_072_20.txt,parallel,6,75.66,✅ success
856399094_1922_072_21.txt,parallel,6,55.29,✅ success
856399094_1922_072_22.txt,parallel,8,62.07,✅ success
856399094_1922_072_24.txt,parallel,7,110.47,✅ success
856399094_1922_072_25.txt,parallel,7,151.88,✅ success
856399094_1922_072_26.txt,parallel,6,105.32,✅ success
856399094_1922_072_27.txt,parallel,7,148.91,✅ success
856399094_1922_072_28.txt,parallel,8,155.93,✅ success
856399094_1922_072_29.txt,parallel,7,98.69,✅ success
856399094_1922_072_30.txt,parallel,7,139.98,✅ success
856399094_1922_072_31.txt,parallel,7,148.76,✅ success
856399094_1922_072_32.txt,parallel,7,131.47,✅ success
856399094_1922_073_01.txt,parallel,3,16.79,✅ success
856399094_1922_073_07.txt,parallel,6,36.18,✅ success
856399094_1922_073_08.txt,parallel,8,155.94,✅ success
856399094_1922_073_09.txt,parallel,7,103.03,✅ success
856399094_1922_073_10.txt,parallel,7,81.77,✅ success
856399094_1922_073_14.txt,parallel,5,44.73,✅ success
856399094_1922_073_20.txt,parallel,5,77.8,✅ success
856399094_1922_073_33.txt,parallel,7,244.93,✅ success
856399094_1922_073_34.txt,parallel,7,131.61,✅ success
856399094_1922_073_35.txt,parallel,7,141.9,✅ success
856399094_1922_073_36.txt,parallel,7,168.1,✅ success
856399094_1922_073_37.txt,parallel,6,160.59,✅ success
856399094_1922_073_38.txt,parallel,7,181.43,✅ success
856399094_1922_073_39.txt,parallel,7,128.77,✅ success
856399094_1922_073_40.txt,parallel,7,125.52,✅ success
856399094_1922_074_01.txt,parallel,3,12.08,✅ success
856399094_1922_074_07.txt,parallel,7,110.75,✅ success
856399094_1922_074_08.txt,parallel,7,118.69,✅ success
856399094_1922_074_09.txt,parallel,7,86.98,✅ success
856399094_1922_074_16.txt,parallel,5,38.47,✅ success
856399094_1922_074_21.txt,parallel,5,52.63,✅ success
856399094_1922_074_23.txt,parallel,6,114.46,✅ success
856399094_1922_074_24.txt,parallel,8,67.94,✅ success
856399094_1922_074_25.txt,parallel,7,105.54,✅ success
856399094_1922_074_26.txt,parallel,7,140.27,✅ success
856399094_1922_074_27.txt,parallel,7,153.57,✅ success
856399094_1922_074_28.txt,parallel,7,138.12,✅ success
856399094_1922_074_29.txt,parallel,7,135.87,✅ success
856399094_1922_074_30.txt,parallel,7,162.7,✅ success
856399094_1922_074_31.txt,parallel,6,132.49,✅ success
856399094_1922_074_32.txt,parallel,7,140.71,✅ success
856399094_1922_075_07.txt,parallel,7,66.88,✅ success
856399094_1922_075_18.txt,parallel,5,80.4,✅ success
856399094_1922_075_19.txt,parallel,7,85.26,✅ success
856399094_1922_075_20.txt,parallel,7,179.19,✅ success
856399094_1922_075_21.txt,parallel,7,103.82,✅ success
856399094_1922_075_22.txt,parallel,7,150.36,✅ success
856399094_1922_075_23.txt,parallel,6,140.06,✅ success
856399094_1922_075_24.txt,parallel,7,85.78,✅ success
856399094_1922_075_25.txt,parallel,7,124.69,✅ success
856399094_1922_075_26.txt,parallel,7,166.14,✅ success
856399094_1922_075_27.txt,parallel,6,102.72,✅ success
856399094_1922_075_28.txt,parallel,7,106.16,✅ success
856399094_1922_076_25.txt,parallel,6,57.15,✅ success
856399094_1922_076_26.txt,parallel,7,123.99,✅ success
856399094_1922_076_27.txt,parallel,7,92.56,✅ success
856399094_1922_076_40.txt,parallel,5,68.23,✅ success
856399094_1922_076_43.txt,parallel,10,77.5,✅ success
856399094_1922_076_44.txt,parallel,7,102.74,✅ success
856399094_1922_076_45.txt,parallel,7,117.05,✅ success
856399094_1922_076_46.txt,parallel,7,127.46,✅ success
856399094_1922_076_47.txt,parallel,7,104.34,✅ success
856399094_1922_076_48.txt,parallel,7,105.06,✅ success
856399094_1922_076_49.txt,parallel,7,85.45,✅ success
856399094_1922_076_50.txt,parallel,7,108.45,✅ success
856399094_1922_076_51.txt,parallel,7,83.08,✅ success
856399094_1922_076_52.txt,parallel,7,90.15,✅ success
856399094_1922_076_53.txt,parallel,6,123.0,✅ success
856399094_1922_076_54.txt,parallel,7,130.23,✅ success
856399094_1922_076_55.txt,parallel,7,145.55,✅ success
856399094_1922_076_56.txt,parallel,7,124.81,✅ success
856399094_1922_077_11.txt,parallel,7,129.65,✅ success
856399094_1922_077_12.txt,parallel,8,69.59,✅ success
856399094_1922_077_23.txt,parallel,6,97.77,✅ success
856399094_1922_077_24.txt,parallel,6,69.74,✅ success
856399094_1922_077_25.txt,parallel,7,108.03,✅ success
856399094_1922_077_26.txt,parallel,7,89.88,✅ success
856399094_1922_077_27.txt,parallel,7,145.92,✅ success
856399094_1922_077_28.txt,parallel,7,108.54,✅ success
856399094_1922_077_29.txt,parallel,7,56.38,✅ success
856399094_1922_077_30.txt,parallel,7,109.72,✅ success
856399094_1922_077_31.txt,parallel,6,123.82,✅ success
856399094_1922_077_32.txt,parallel,7,140.18,✅ success
856399094_1922_077_33.txt,parallel,7,166.01,✅ success
856399094_1922_077_34.txt,parallel,7,137.66,✅ success
856399094_1922_077_35.txt,parallel,6,134.13,✅ success
856399094_1922_077_36.txt,parallel,7,151.43,✅ success
856399094_1922_272_05.txt,parallel,7,14.07,✅ success
856399094_1922_272_07.txt,parallel,6,80.2,✅ success
856399094_1922_272_08.txt,parallel,8,100.75,✅ success
856399094_1922_272_19.txt,parallel,6,127.98,✅ success
856399094_1922_272_20.txt,parallel,7,132.34,✅ success
856399094_1922_272_21.txt,parallel,7,99.53,✅ success
856399094_1922_272_22.txt,parallel,7,133.29,✅ success
856399094_1922_272_23.txt,parallel,6,86.12,✅ success
856399094_1922_272_24.txt,parallel,6,76.4,✅ success
856399094_1922_272_26.txt,parallel,7,84.98,✅ success
856399094_1922_272_27.txt,parallel,6,118.4,✅ success
856399094_1922_272_28.txt,parallel,6,69.51,✅ success
856399094_1922_272_29.txt,parallel,7,63.47,✅ success
856399094_1922_272_30.txt,parallel,7,151.13,✅ success
856399094_1922_272_31.txt,parallel,6,153.58,✅ success
856399094_1922_272_32.txt,parallel,7,131.06,✅ success
856399094_1922_272_33.txt,parallel,7,90.14,✅ success
856399094_1922_272_34.txt,parallel,6,113.08,✅ success
856399094_1922_273_03.txt,parallel,6,15.91,✅ success
856399094_1922_273_07.txt,parallel,7,98.85,✅ success
856399094_1922_273_18.txt,parallel,6,110.53,✅ success
856399094_1922_273_19.txt,parallel,6,96.61,✅ success
856399094_1922_273_20.txt,parallel,8,69.04,✅ success
856399094_1922_273_21.txt,parallel,8,88.34,✅ success
856399094_1922_273_22.txt,parallel,8,97.59,✅ success
856399094_1922_273_23.txt,parallel,7,121.42,✅ success
856399094_1922_273_24.txt,parallel,7,127.88,✅ success
856399094_1922_273_25.txt,parallel,8,110.03,✅ success
856399094_1922_273_26.txt,parallel,7,169.1,✅ success
856399094_1922_273_27.txt,parallel,6,160.92,✅ success
856399094_1922_273_28.txt,parallel,7,132.63,✅ success
856399094_1922_273_29.txt,parallel,7,132.16,✅ success
856399094_1922_273_30.txt,parallel,7,155.74,✅ success
856399094_1922_273_31.txt,parallel,6,120.32,✅ success
856399094_1922_273_32.txt,parallel,5,86.72,✅ success
856399094_1922_274_04.txt,parallel,6,69.53,✅ success
856399094_1922_274_05.txt,parallel,7,79.07,✅ success
